,date,Stock,Open,Low,Close,Volume,30_day_MA,60_day_MA,90_day_MA,SMA_30,SMA_60,SMA_90,EMA_30,EMA_60,EMA_90,RSI,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Price_Change_Pct,Article Length,article_sentiment
10,2016-10-12,MSFT,57.27000045776367,56.400001525878906,57.11000061035156,22177500.0,53.68566640218099,53.03666598002116,52.15799963209364,53.68566640218099,53.03666598002116,52.15799963209364,54.651080448959135,53.08866267418829,51.87865532062753,82.74563387224401,56.465053977155094,54.94533862013824,1.5197153570168567,1.3595360232063824,0.16017933381047422,-0.1398811300548863,966.0,-1.0
11,2016-10-18,MSFT,57.95000076293945,57.40999984741211,57.65999984741211,19149500.0,53.87099978129069,53.071499315897626,52.33511072794597,53.87099978129069,53.071499315897626,52.33511072794597,54.8452042811174,53.2385425815071,52.00571783769972,80.11615739382229,56.64889180334848,55.146424636973336,1.5024671663751406,1.3881222518401342,0.11434491453500639,0.768959485009213,422.0,1.0
12,2016-10-21,MSFT,60.45000076293945,59.4900016784668,59.65999984741211,80032200.0,54.122999827067055,53.15649929046631,52.53444404602051,54.122999827067055,53.15649929046631,52.53444404602051,55.155836253136414,53.44908216399579,52.17394381593516,84.18017376718157,57.11213919474288,55.48076354145029,1.6313756532925936,1.4367729321306262,0.19460272116196742,4.209606720370496,469.0,1.0
13,2016-10-24,MSFT,61.0,59.93000030517578,61.0,54067000.0,54.41966654459635,53.263832600911456,52.683332951863605,54.41966654459635,53.263832600911456,52.683332951863605,55.532879075514714,53.69665324058609,52.3679230727278,85.99185729118804,57.7102716263209,55.889595871713226,1.8206757546076773,1.5135534966260367,0.3071222579816406,2.246061273910671,1094.0,1.0
14,2016-10-24,MSFT,61.0,59.93000030517578,61.0,54067000.0,54.71633326212565,53.36183261871338,52.87799962361654,54.71633326212565,53.36183261871338,52.87799962361654,55.88559655451377,53.93610723269801,52.55763904915136,82.50323372722688,58.216383683809994,56.268144325660394,1.9482393581495998,1.6004906689307492,0.3477486892188506,2.246061273910671,235.0,-1.0
15,2016-10-31,MSFT,60.41999816894531,59.91999816894531,59.91999816894531,26434700.0,54.97699991861979,53.45349928538005,53.06277737087674,54.97699991861979,53.45349928538005,53.06277737087674,56.14588052963839,54.13230037814874,52.71944913969628,69.7157081268216,58.47847821998466,56.538652017755574,1.939826202229085,1.6683577755904166,0.27146842663866844,0.0835130081051627,770.0,-1.0
16,2016-11-02,MSFT,59.93000030517578,59.29999923706055,59.43000030517578,22147000.0,55.22133331298828,53.53699932098389,53.22744403415256,55.22133331298828,53.53699932098389,53.22744403415256,56.35775922483435,54.3059954577234,52.86693378069583,66.90392022705387,58.62486623309099,56.75282596497188,1.8720402681191075,1.7090942740961548,0.16294599402295273,-0.6187273187379216,1312.0,-1.0
17,2016-11-04,MSFT,59.27999877929688,58.52000045776367,58.709999084472656,28697000.0,55.44366658528646,53.588999303181964,53.36033291286893,55.44366658528646,53.588999303181964,53.36033291286893,56.5095166351336,54.45038901925616,52.99535279836126,59.93150088400003,58.63796359484202,56.89780175160158,1.7401618432404433,1.7153077879250125,0.024854055315430834,-0.844451963741244,678.0,-1.0
18,2016-11-08,MSFT,60.77999877929688,60.150001525878906,60.470001220703125,22935400.0,55.78799997965495,53.765666007995605,53.512777370876734,55.78799997965495,53.765666007995605,53.512777370876734,56.76503176968647,54.647753353729826,53.15963078566547,63.168953083620735,58.91981553728219,57.162409119683176,1.7574064175990145,1.723727513859813,0.03367890373920157,0.0827591083634171,326.0,-2.0
19,2016-11-16,MSFT,59.65999984741211,58.810001373291016,59.650001525878906,27332500.0,56.10500005086263,53.92866605122884,53.655555174085826,56.10500005086263,53.92866605122884,53.655555174085826,56.951158850731154,54.8117614905216,53.30227629643939,57.75610119186073,59.03215184322015,57.34667522384582,1.6854766193743274,1.7160773349627159,-0.030600715588388505,1.32495771725194,590.0,1.0
20,2016-11-18,MSFT,61.13999938964844,60.29999923706055,60.34999847412109,27686300.0,56.43700002034505,54.103332710266116,53.798888481987845,56.43700002034505,54.103332710266116,53.798888481987845,57.17043882643373,54.99334303096748,53.457171289355465,60.238753206501286,59.23489747874337,57.5691436127551,1.6657538659882718,1.7060126411678271,-0.04025877517955534,-0.4782337045617701,256.0,1.0
21,2016-11-30,MSFT,61.18000030517578,60.220001220703125,60.2599983215332,34655400.0,56.765999984741214,54.276499366760255,53.94122178819445,56.765999984741214,54.276499366760255,53.94122178819445,57.36976524547241,55.16602025360898,53.606683971381344,62.35741113964482,59.39260530071104,57.7684661837757,1.6241391169353392,1.6896379363213296,-0.06549881938599045,-1.3586541643174743,719.0,1.0
22,2016-12-13,MSFT,63.41999816894531,62.2400016784668,62.97999954223633,35718900.0,57.18566665649414,54.48749936421712,54.03888846503364,57.18566665649414,54.48749936421712,54.03888846503364,57.73171584526363,55.42221629585905,53.81269090700452,74.35896730517001,59.94451210709954,58.154505691809824,1.7900064152897173,1.7097116321150074,0.08029478317470984,1.3028814494892904,990.0,1.0
23,2016-12-13,MSFT,63.41999816894531,62.2400016784668,62.97999954223633,35718900.0,57.61599998474121,54.672332700093584,54.125110668606226,57.61599998474121,54.672332700093584,54.125110668606226,58.07031479345542,55.670012467871416,54.014170217668955,73.92012515439887,60.41151017404366,58.51194968073031,1.899560493313352,1.7476814043546764,0.15187908895867563,1.3028814494892904,321.0,2.0
24,2016-12-21,MSFT,63.70000076293945,63.119998931884766,63.540000915527344,17096300.0,58.02766672770182,54.86299940745036,54.21699956258138,58.02766672770182,54.86299940745036,54.21699956258138,58.423197769072964,55.928044875991276,54.2235291341054,75.0584543550576,60.89281644196423,58.8843979203449,2.008418521619326,1.7998288278076064,0.20858969381171977,0.0,801.0,2.0
25,2016-12-22,MSFT,64.0999984741211,63.40999984741211,63.54999923706055,22176600.0,58.44633331298828,55.05383275349935,54.30899954901801,58.44633331298828,55.05383275349935,54.30899954901801,58.75395915410442,56.177945018977155,54.42850649900551,73.96256692791188,61.30161379505597,59.229998017879396,2.071615777176575,1.8541862176814004,0.21742955949517473,0.0157354759035888,486.0,-1.0
26,2016-12-29,MSFT,63.20000076293945,62.72999954223633,62.900001525878906,10250600.0,58.812666702270505,55.23383280436198,54.40722177293566,58.812666702270505,55.23383280436198,54.40722177293566,59.02144575873504,56.398340314285406,54.61469320289284,64.80805340576845,61.547519599797965,59.50185012958306,2.0456694702149036,1.8924828681881012,0.15318660202680245,-0.1428800606281921,826.0,1.0
27,2017-01-04,MSFT,62.75,62.119998931884766,62.29999923706055,21340000.0,59.10566673278809,55.403832817077635,54.52099952697754,59.10566673278809,55.403832817077635,54.52099952697754,59.23296533798185,56.59183732814688,54.7836010278196,56.37254480305506,61.66328569783836,59.70912043384065,1.9541652639977087,1.9048193473500228,0.04934591664768595,-0.447431425058209,673.0,1.0
28,2017-01-05,MSFT,62.65999984741211,62.02999877929688,62.29999923706055,24876000.0,59.390999984741214,55.5738328297933,54.634777281019424,59.390999984741214,55.5738328297933,54.634777281019424,59.430838492761126,56.778990177619455,54.94879659285786,56.37254480305506,61.76124162694947,59.901037382227315,1.860204244722155,1.8958963268244493,-0.035692082102294354,0.0,507.0,1.0
29,2017-01-06,MSFT,63.150001525878906,62.040000915527344,62.84000015258789,19922900.0,59.68700002034505,55.75283285776774,54.725110626220705,59.68700002034505,55.75283285776774,54.725110626220705,59.650784406298335,56.977711816143014,55.12222963812665,65.1138821416485,61.92720447704769,60.11873832817995,1.808466148867737,1.8784102912331069,-0.06994414236536994,0.8667751559234604,487.0,1.0
30,2017-01-12,MSFT,63.400001525878906,61.95000076293945,62.61000061035156,20968200.0,59.9103333791097,55.92799956003825,54.84299952189128,59.9103333791097,55.92799956003825,54.84299952189128,59.84170158075338,57.162377022510505,55.286796033120595,66.91489249454378,62.032250036017516,60.30327627500748,1.7289737610100389,1.8485229851884932,-0.11954922417845437,-0.9178636318442068,488.0,1.0
31,2017-01-13,MSFT,62.869998931884766,62.34999847412109,62.70000076293945,19422300.0,60.1093334197998,56.104666264851886,54.97199952867296,60.1093334197998,56.104666264851886,54.97199952867296,60.02610797960409,57.34393845662292,55.44972360960013,72.74801294300185,62.13498091708243,60.480811422261695,1.654169494820735,1.8096522871149416,-0.15548279229420658,0.1437472475811052,525.0,1.0
32,2017-01-13,MSFT,62.869998931884766,62.34999847412109,62.70000076293945,19422300.0,60.313333384195964,56.28133296966553,55.08877733018663,60.313333384195964,56.28133296966553,55.08877733018663,60.19861719143218,57.519547056830014,55.609070360222965,65.90584933084973,62.22190704721429,60.64519581786745,1.5767112293468344,1.7630640755613203,-0.1863528462144859,0.1437472475811052,525.0,1.0
33,2017-01-13,MSFT,62.869998931884766,62.34999847412109,62.70000076293945,19422300.0,60.504333368937175,56.45799967447917,55.20044398837619,60.504333368937175,56.45799967447917,55.20044398837619,60.359996776690714,57.68939799801392,55.764914984458485,74.63650980389745,62.29545992655662,60.79740359157649,1.4980563349801272,1.7100625274450816,-0.21200619246495434,0.1437472475811052,816.0,-1.0
34,2017-01-20,MSFT,62.81999969482422,62.369998931884766,62.7400016784668,30213500.0,60.66366678873698,56.63533306121826,55.326888444688585,60.66366678873698,56.63533306121826,55.326888444688585,60.51354548003111,57.85499156130746,55.918213593118004,71.6094220908809,62.36385096531203,60.94129974616096,1.4225512191510745,1.6525602657862803,-0.23000904663520583,0.7062639595419196,517.0,-1.0
35,2017-01-20,MSFT,62.81999969482422,62.369998931884766,62.7400016784668,30213500.0,60.8196667989095,56.812666447957355,55.45011066860623,60.8196667989095,56.812666447957355,55.45011066860623,60.65718781541407,58.01515582744383,56.0681430015872,72.79413827149412,62.42172030579738,61.07453692633176,1.3471833794656192,1.5914848885221482,-0.24430150905652903,0.7062639595419196,585.0,1.0
36,2017-01-20,MSFT,62.81999969482422,62.369998931884766,62.7400016784668,30213500.0,60.97366689046224,56.989999834696455,55.55755513509114,60.97366689046224,56.989999834696455,55.55755513509114,60.79156290335296,58.17006880616589,56.214777258221915,45.588276542988254,62.47068667082345,61.19790468574917,1.2727819850742748,1.5277443078325736,-0.2549623227582989,0.7062639595419196,585.0,1.0
37,2017-01-27,MSFT,65.91000366210938,64.88999938964844,65.77999877929688,44818000.0,61.244333521525064,57.21799983978271,55.6929995642768,61.244333521525064,57.21799983978271,55.6929995642768,61.11339747599451,58.41957470692427,56.425001907036744,74.30555601546807,62.979811610588584,61.537319063049,1.4424925475395867,1.5106939557739762,-0.06820140823438958,2.349466648670462,723.0,1.0
38,2017-01-30,MSFT,65.79000091552734,64.80000305175781,65.12999725341797,31651400.0,61.518666712443036,57.43516648610433,55.818221749199765,61.518666712443036,57.43516648610433,55.818221749199765,61.372532945505704,58.639588560907676,56.61632048607809,63.589715834323414,63.31060940179311,61.8034433734467,1.5071660283464112,1.5099883702884633,-0.002822341942052109,-0.988144630497445,314.0,1.0
39,2017-01-31,MSFT,65.1500015258789,64.26000213623047,64.6500015258789,25270500.0,61.77000007629395,57.64433320363363,55.924888441297746,61.77000007629395,57.64433320363363,55.924888441297746,61.58398253133623,58.836651281070665,56.79288490453524,58.70255542631986,63.51666972857554,62.01429953288612,1.5023701956894229,1.5084647353686553,-0.006094539679232458,-0.7369810345168926,583.0,-1.0
40,2017-02-01,MSFT,64.62000274658203,63.470001220703125,63.58000183105469,39671500.0,61.985666783650714,57.83566659291585,56.019666247897675,61.985666783650714,57.83566659291585,56.019666247897675,61.71275797002775,58.992170971234074,56.94205230951369,55.04451424852139,63.526413128956946,62.130277480898606,1.3961356480583405,1.4859989179065924,-0.08986326984825199,-1.655065227486352,649.0,2.0
41,2017-02-03,MSFT,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,62.18633346557617,58.02866662343343,56.10977736579047,62.18633346557617,58.02866662343343,56.10977736579047,61.83967683035989,59.14587029365839,57.09013907864912,61.05771141176334,63.55004192529831,62.2450717641784,1.3049701611199112,1.4497931665492563,-0.14482300542934512,0.8073486639440519,625.0,1.0
42,2017-02-03,MSFT,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,62.32033348083496,58.22166665395101,56.21111068725586,62.32033348083496,58.22166665395101,56.21111068725586,61.958407377122214,59.29453029403601,57.234971193517836,61.05771141176334,63.57003552220254,62.35136276721524,1.2186727549872955,1.4035690842368642,-0.18489632924956867,0.8073486639440519,412.0,2.0
43,2017-02-03,MSFT,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,62.40966682434082,58.414666684468585,56.31244400872124,62.40966682434082,58.414666684468585,56.31244400872124,62.06947788860954,59.43831619604059,57.37662018498285,57.36843126743804,63.5869531811215,62.44978036261973,1.1371728185017744,1.3502898310898463,-0.21311701258807192,0.8073486639440519,625.0,1.0
44,2017-02-15,MSFT,64.56999969482422,64.16000366210938,64.52999877929688,17005200.0,62.527333450317386,58.621833356221515,56.41699956258138,62.527333450317386,58.621833356221515,56.41699956258138,62.228221171879696,59.60525660860637,57.53383729694579,65.1898780019653,63.73203711930233,62.603870615706924,1.1281665035954092,1.305865165590959,-0.17769866199554984,-0.0619496913681238,931.0,1.0
45,2017-02-15,MSFT,64.56999969482422,64.16000366210938,64.52999877929688,17005200.0,62.6810001373291,58.829000027974445,56.529332902696396,62.6810001373291,58.829000027974445,56.529332902696396,62.37672295300339,59.766723565022446,57.68759908776669,64.68700153996406,63.85480045160918,62.746546775972845,1.108253675636334,1.266342867600034,-0.15808919196369997,-0.0619496913681238,1340.0,1.0
46,2017-02-16,MSFT,65.23999786376953,64.44000244140625,64.5199966430664,20546300.0,62.85066668192545,59.03599999745687,56.64155510796441,62.85066668192545,59.03599999745687,56.64155510796441,62.514998674942944,59.9225685839747,57.837761671399655,64.5833142292623,63.95713832721798,62.87791343279459,1.0792248944233904,1.2289192729647054,-0.14969437854131495,-0.0154999789550247,1018.0,-1.0
47,2017-02-17,MSFT,64.69000244140625,64.30000305175781,64.62000274658203,21248800.0,63.04766680399577,59.245666694641116,56.7418884701199,63.04766680399577,59.245666694641116,56.7418884701199,62.650805389242244,60.07658281881428,57.98682191481026,65.14197111540182,64.0591174686586,63.006957085667736,1.0521603829908628,1.1935674949699369,-0.14140711197907407,0.1550001685041602,1062.0,1.0
48,2017-02-24,MSFT,64.80000305175781,64.13999938964844,64.62000274658203,21796800.0,63.186000188191734,59.48700008392334,56.90577740139432,63.186000188191734,59.48700008392334,56.90577740139432,62.77785038003836,60.22554740660994,58.132606108915134,64.92064520465247,64.14540751141605,63.12644194943917,1.0189655619768843,1.1586471083713263,-0.13968154639444208,0.0,177.0,1.0
49,2017-02-24,MSFT,64.80000305175781,64.13999938964844,64.62000274658203,21796800.0,63.351666895548504,59.728333473205566,57.06966633266873,63.351666895548504,59.728333473205566,57.06966633266873,62.89669891981537,60.36962790955984,58.27518625479792,64.92064520465247,64.21842216298005,63.23707608256086,0.9813460804191863,1.1231869027808983,-0.14184082236171203,0.0,177.0,1.0
50,2017-03-06,MSFT,64.55999755859375,63.810001373291016,64.2699966430664,18750300.0,63.482333501180015,59.95966676076253,57.229666307237416,63.482333501180015,59.95966676076253,57.229666307237416,62.985298772928346,60.49750885164202,58.40694032926536,61.50371229977875,64.22635669837796,63.313588716672385,0.9127679817055707,1.0811031185658329,-0.16833513686026214,0.0311231798698852,370.0,1.0
51,2017-03-13,MSFT,65.19000244140625,64.56999969482422,64.70999908447266,20100000.0,63.63066685994466,60.198333422342934,57.394555197821724,63.63066685994466,60.198333422342934,57.394555197821724,63.09656976076992,60.63562328550532,58.54546909311607,36.790162062982844,64.3007632193156,63.41702652169463,0.883736697620968,1.04162983437686,-0.157893136755892,-0.3388283068983533,895.0,-1.0
52,2017-03-14,MSFT,64.55000305175781,64.1500015258789,64.41000366210938,14280200.0,63.67833366394043,60.432000160217285,57.55111079745822,63.67833366394043,60.432000160217285,57.55111079745822,63.18130743182408,60.75937346178742,58.67435996276427,40.27036891169915,64.31756944128388,63.490580383947574,0.8269890573363057,0.9987016789687492,-0.1717126216324435,-0.4635997938613245,336.0,-1.0
53,2017-03-17,MSFT,65.23999786376953,64.68000030517578,64.87000274658203,49219700.0,63.74133377075195,60.67866687774658,57.695333056979706,63.74133377075195,60.67866687774658,57.695333056979706,63.29025551664718,60.89414819243642,58.810527936034994,52.98914057543756,64.40255918056052,63.59275981821679,0.8097993623437247,0.9609212156437443,-0.1511218533000196,0.3558220283189417,286.0,-2.0
54,2017-03-17,MSFT,65.23999786376953,64.68000030517578,64.87000274658203,49219700.0,63.785667165120444,60.906666946411136,57.837221993340385,63.785667165120444,60.906666946411136,57.837221993340385,63.392174692772016,61.024504079457586,58.94370320659647,74.71258319960012,64.47447357533305,63.6873704055031,0.7871031698299475,0.926157606480985,-0.13905443665103745,0.3558220283189417,241.0,1.0
55,2017-03-22,MSFT,65.13999938964844,64.12000274658203,65.02999877929688,20680000.0,63.83500048319499,61.14066689809163,57.98088866339789,63.83500048319499,61.14066689809163,57.98088866339789,63.497840762870396,61.15583177453428,59.07746794445801,75.2808154004852,64.55993899132748,63.78682435911746,0.7731146322100244,0.895549011626793,-0.1224343794167686,1.277059190960972,585.0,1.0
56,2017-03-24,MSFT,65.44999694824219,64.76000213623047,64.9800033569336,22617100.0,63.904333877563474,61.35850028991699,58.12399982876248,63.904333877563474,61.35850028991699,58.12399982876248,63.59346415603577,61.28121444936704,59.20719399747944,73.89710419728708,64.62456427834381,63.87520798858532,0.749356289758488,0.8663104672531321,-0.1169541774946441,0.1695708427534414,795.0,1.0
57,2017-03-27,MSFT,65.22000122070312,64.3499984741211,65.0999984741211,18614700.0,63.997667185465495,61.55166695912679,58.268444273206924,63.997667185465495,61.55166695912679,58.268444273206924,63.69065991849289,61.40642048296553,59.336706183779256,75.0,64.69770800077109,63.96593320973612,0.7317747910349652,0.8394033320094988,-0.10762854097453356,0.1846646829615661,401.0,1.0
58,2017-04-04,MSFT,65.80999755859375,65.27999877929688,65.7300033569336,12997400.0,64.11200065612793,61.75150032043457,58.41988877190484,64.11200065612793,61.75150032043457,58.41988877190484,63.82223046290842,61.548177298505465,59.47721820956287,72.9008267110064,64.85652267094993,64.09660507249149,0.7599175984584434,0.8235061852992878,-0.06358858684084434,0.2745999951115907,345.0,1.0
59,2017-04-06,MSFT,66.05999755859375,65.4800033569336,65.7300033569336,18103500.0,64.2083340962728,61.947667058308916,58.57133327060276,64.2083340962728,61.947667058308916,58.57133327060276,63.9453125851036,61.68528634960147,59.61464205895563,72.9008267110064,64.99090431494741,64.21759753800572,0.7733067769416948,0.8134663036277692,-0.040159526686074365,0.2593133079175302,269.0,1.0
60,2017-04-10,MSFT,65.81999969482422,65.36000061035156,65.52999877929688,17952700.0,64.30566736857097,62.10800037384033,58.72055549621582,64.30566736857097,62.10800037384033,58.72055549621582,64.04755040408382,61.81134249483738,59.74464989896313,67.9715350802171,65.07384192484733,64.31481244476802,0.759029480079306,0.8025789389180766,-0.043549458838770594,-0.2283823465011214,612.0,-1.0
61,2017-04-10,MSFT,65.81999969482422,65.36000061035156,65.52999877929688,17952700.0,64.40000063578287,62.25466702779134,58.86977772182888,64.40000063578287,62.25466702779134,58.86977772182888,64.14319223474273,61.93326565170491,59.87180042380563,66.78960037161639,65.14401990245496,64.40482624732572,0.7391936551292417,0.7899018821603097,-0.05070822703106792,-0.2283823465011214,419.0,1.0
62,2017-04-11,MSFT,65.61000061035156,64.8499984741211,65.4800033569336,18791500.0,64.49266738891602,62.40300038655599,59.01844444274902,64.49266738891602,62.40300038655599,59.01844444274902,64.22943811359376,62.04955213384355,59.995057631127125,65.57975221004097,65.19570966468244,64.48446899618556,0.7112406684968846,0.7741696394276247,-0.06292897093074012,-0.0762939467337187,509.0,-1.0
63,2017-04-11,MSFT,65.61000061035156,64.8499984741211,65.4800033569336,18791500.0,64.58533414204915,62.544833755493165,59.16711116366916,64.58533414204915,62.544833755493165,59.16711116366916,64.31011974219633,62.16202594443666,60.11560588883716,65.57975221004097,65.239447155798,64.55821228216689,0.6812348736311122,0.7555826862683224,-0.07434781263721013,-0.0762939467337187,536.0,-1.0
64,2017-04-13,MSFT,65.86000061035156,64.94999694824219,64.94999694824219,17896500.0,64.65900065104167,62.66133371988932,59.30988892449273,64.65900065104167,62.66133371988932,59.30988892449273,64.3514021425864,62.253434829807325,60.221856241791116,61.564651447641246,65.19491635463557,64.58723336854284,0.6076829860927262,0.7260027462332032,-0.11831976014047696,-0.4292601476029833,220.0,-2.0
65,2017-04-17,MSFT,65.48999786376953,65.01000213623047,65.4800033569336,16689300.0,64.75033404032389,62.7850004196167,59.45855564541287,64.75033404032389,62.7850004196167,59.45855564541287,64.42421512415719,62.35922396184424,60.33741991465139,62.706346248753604,65.23877589345065,64.653364478794,0.5854114146566474,0.697884479917892,-0.11247306526124468,0.8160222226242242,275.0,0.0
66,2017-04-19,MSFT,65.75,64.88999938964844,65.04000091552734,26992800.0,64.82700068155924,62.90033378601074,59.60233345031738,64.82700068155924,62.90033378601074,59.60233345031738,64.46394323972946,62.4471182881945,60.44077334324207,59.9368470200891,65.20819512761629,64.68200421484832,0.5261909127679729,0.6635457664879083,-0.1373548537199354,-0.5352477097231745,560.0,1.0
67,2017-05-05,MSFT,69.02999877929688,68.48999786376953,69.0,19128800.0,64.93433405558268,63.08933378855387,59.790111245049374,64.93433405558268,63.08933378855387,59.790111245049374,64.75659206297273,62.66196686890943,60.62888821481917,80.9594727372345,65.79154972336764,65.00185575448918,0.7896939688784528,0.6887754069660172,0.10091856191243553,0.2761262144275633,806.0,-2.0
68,2017-05-05,MSFT,69.02999877929688,68.48999786376953,69.0,19128800.0,65.06333414713542,63.29100042978923,59.97788903978136,65.06333414713542,63.29100042978923,59.97788903978136,65.0303603169745,62.86977123386322,60.812868693614355,80.9594727372345,66.28515745823415,65.29801458748999,0.9871428707441652,0.7484488997216469,0.23869397102251833,0.2761262144275633,758.0,1.0
69,2017-05-09,MSFT,69.27999877929688,68.68000030517578,69.04000091552734,22858400.0,65.2096674601237,63.48983376820882,60.16611128913031,65.2096674601237,63.48983376820882,60.16611128913031,65.2890468072037,63.072073846376796,60.993684786403655,80.61065341289634,66.70897952858695,65.5751987599372,1.133780768649757,0.8255152735072689,0.308265495142488,0.145051451377709,694.0,-1.0
70,2017-05-10,MSFT,69.55999755859375,68.91999816894531,69.30999755859375,17977800.0,65.40066731770834,63.69316705067953,60.357333501180015,65.40066731770834,63.69316705067953,60.357333501180015,65.54846298471274,63.27659593530194,61.17646089128695,81.97922148758282,67.109136148588,65.85185052280065,1.2572856257873468,0.9118693439632846,0.34541628182406225,0.3910727686645909,441.0,2.0
71,2017-05-12,MSFT,68.61000061035156,68.04000091552734,68.37999725341797,18714100.0,65.55733388264974,63.871833674112956,60.53822237650554,65.55733388264974,63.871833674112956,60.53822237650554,65.73114261495179,63.44392056868279,61.33478037177335,71.63582707281526,67.30465324163876,66.03912065099452,1.2655325906442414,0.9826019932994761,0.28293059734476533,-0.1168592347714936,702.0,-2.0
72,2017-05-15,MSFT,68.4800033569336,67.56999969482422,68.43000030517578,31530300.0,65.71566721598307,64.01800034840902,60.71966684129503,65.71566721598307,64.01800034840902,60.71966684129503,65.90526246593399,63.6073985928301,61.490719271408565,69.28565044806246,67.477783559106,66.21622284760053,1.2615607115054672,1.0383937369406744,0.22316697456479284,0.0731252614306177,513.0,2.0
73,2017-05-16,MSFT,69.44000244140625,68.16000366210938,69.41000366210938,34956000.0,65.90666732788085,64.15816707611084,60.912000232272675,65.90666732788085,64.15816707611084,60.912000232272675,66.1313748011711,63.79764793936384,61.66476947779759,73.05759223371516,67.77504819033729,66.45279920423081,1.322248986106473,1.095164786773834,0.2270841993326389,1.4321253142818955,167.0,1.0
